client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
df8244ea31ece063fe5d8526be870cc7736431910a50e54acb8f0f2325423c03996dc25a2f3e045b2fd8bae795094fb9a9b9034bbbf630c28633fa092b68cfd8	common_voice_cy_23647860.mp3	1429f54277588a0c543bb7c08579b9ecf6857ff7d67822df4de6a7000c47cfc3	Ffilm oedd wedi ei thynnu trwy glymu gŵr camera ar flaen trên.		2	0	fifties	male_masculine			cy	
df8244ea31ece063fe5d8526be870cc7736431910a50e54acb8f0f2325423c03996dc25a2f3e045b2fd8bae795094fb9a9b9034bbbf630c28633fa092b68cfd8	common_voice_cy_23647863.mp3	3441baeddcb3785d08c1a581e2e45b73cc9dc25533219ce8516c91949accd6cb	O ffermdy Plas yn Iâl, Llandegla, Dyffryn Clwyd y deuai ei rieni.		2	0	fifties	male_masculine			cy	
df8244ea31ece063fe5d8526be870cc7736431910a50e54acb8f0f2325423c03996dc25a2f3e045b2fd8bae795094fb9a9b9034bbbf630c28633fa092b68cfd8	common_voice_cy_23647864.mp3	332a1ad55601767608b4beefb12406f7f652ed1405d84582b2eb8697dcb5c6c6	Dyma sy'n creu'r amrywiaeth y soniwyd amdano'n gynharach.		2	0	fifties	male_masculine			cy	
df8244ea31ece063fe5d8526be870cc7736431910a50e54acb8f0f2325423c03996dc25a2f3e045b2fd8bae795094fb9a9b9034bbbf630c28633fa092b68cfd8	common_voice_cy_23647865.mp3	20adf53c7e7bea32f48c65a296084462d625c67e02c082517719aed1ef58acad	Ti 'di gweld y rhaglen newydd 'na ar y teli?		2	0	fifties	male_masculine			cy	
df8244ea31ece063fe5d8526be870cc7736431910a50e54acb8f0f2325423c03996dc25a2f3e045b2fd8bae795094fb9a9b9034bbbf630c28633fa092b68cfd8	common_voice_cy_23647877.mp3	2bc253d69ec08ad86b6f2198861b048aaf8c37f64165f659e3d3e4fdd70e69aa	Caiff ei hadnabod hefyd fel eiriolwr dros hawliau sifil.		2	0	fifties	male_masculine			cy	
df8244ea31ece063fe5d8526be870cc7736431910a50e54acb8f0f2325423c03996dc25a2f3e045b2fd8bae795094fb9a9b9034bbbf630c28633fa092b68cfd8	common_voice_cy_23647879.mp3	051da0a1b8948c8bbde61d3471d058d0549bf969cfa7128bea8cf8b8f0376a9d	Dw i heb weld y canyniadau llawn.		2	0	fifties	male_masculine			cy	
df8244ea31ece063fe5d8526be870cc7736431910a50e54acb8f0f2325423c03996dc25a2f3e045b2fd8bae795094fb9a9b9034bbbf630c28633fa092b68cfd8	common_voice_cy_23647880.mp3	210edea69903dfee4e4f309535bc8aedd80351943cb35519cb2fd4f0f21e7d2a	Mae'r plentyn wedi rhoi sticers ar 'i gas penseli.		2	0	fifties	male_masculine			cy	
df8244ea31ece063fe5d8526be870cc7736431910a50e54acb8f0f2325423c03996dc25a2f3e045b2fd8bae795094fb9a9b9034bbbf630c28633fa092b68cfd8	common_voice_cy_23652668.mp3	1861fbc614dafe698b4abe54eb318aa10b08f0f3fb4631ba27c89b77bc7b98fd	Ai Meilir oedd yn gyfrifol?		2	0	fifties	male_masculine			cy	
df8244ea31ece063fe5d8526be870cc7736431910a50e54acb8f0f2325423c03996dc25a2f3e045b2fd8bae795094fb9a9b9034bbbf630c28633fa092b68cfd8	common_voice_cy_23652678.mp3	2ce7bef8f12bf58b9ba5aaba0ea3d692072336b13f3feec00a082ba4d8aa7fb9	Fel merch swyddog milwrol, symudodd y teulu'n gyson.		2	1	fifties	male_masculine			cy	
df8244ea31ece063fe5d8526be870cc7736431910a50e54acb8f0f2325423c03996dc25a2f3e045b2fd8bae795094fb9a9b9034bbbf630c28633fa092b68cfd8	common_voice_cy_23652679.mp3	39e02415bff3cec2a98b6c0d936af547131f3630621cd0cd7f97ef5edde08e90	Pwynt dilys ganddoch chi a dw i'n cydymdeimlo.		3	0	fifties	male_masculine			cy	
df8244ea31ece063fe5d8526be870cc7736431910a50e54acb8f0f2325423c03996dc25a2f3e045b2fd8bae795094fb9a9b9034bbbf630c28633fa092b68cfd8	common_voice_cy_23652681.mp3	41e829bc5b3a10c7ca3538d60667d13b77e6b090919eca7d7e8e79ca2ed06c27	Handi iawn i bawb.		2	0	fifties	male_masculine			cy	
df8244ea31ece063fe5d8526be870cc7736431910a50e54acb8f0f2325423c03996dc25a2f3e045b2fd8bae795094fb9a9b9034bbbf630c28633fa092b68cfd8	common_voice_cy_23652693.mp3	44409bd7f821f15a552c2fb4418cd393f964fa96117b2237eb412cec232798f3	Roedd hyn yn cadarnhau eu cyfeillgarwch.		2	0	fifties	male_masculine			cy	
df8244ea31ece063fe5d8526be870cc7736431910a50e54acb8f0f2325423c03996dc25a2f3e045b2fd8bae795094fb9a9b9034bbbf630c28633fa092b68cfd8	common_voice_cy_23652695.mp3	3f0e033eb42c0028c8d0b54869d6ab841f5c12892ea8f295ccee9f543c4309f4	Gallai hynny fod yn hynod niweidiol i'r ymgyrch o blaid.		2	0	fifties	male_masculine			cy	
df8244ea31ece063fe5d8526be870cc7736431910a50e54acb8f0f2325423c03996dc25a2f3e045b2fd8bae795094fb9a9b9034bbbf630c28633fa092b68cfd8	common_voice_cy_23652696.mp3	46bd785a7e30f1f66fa7912ae8a060632e75ccb6160a92927a5026a237e73d30	Dw i'n cofio mynd ar drip ysgol i amgueddfa.		2	0	fifties	male_masculine			cy	
df8244ea31ece063fe5d8526be870cc7736431910a50e54acb8f0f2325423c03996dc25a2f3e045b2fd8bae795094fb9a9b9034bbbf630c28633fa092b68cfd8	common_voice_cy_23652697.mp3	418aed6e9b85cd12c6ed0de52cf9408c9e5dd27bf871e22d560196d529c2f89c	Meddyliwn fod fy nghyfaill yn gystal dyn â chithau.		3	0	fifties	male_masculine			cy	
df8244ea31ece063fe5d8526be870cc7736431910a50e54acb8f0f2325423c03996dc25a2f3e045b2fd8bae795094fb9a9b9034bbbf630c28633fa092b68cfd8	common_voice_cy_23652702.mp3	3a06bb1ea8f5d9b62caf4e3a1c54c390a7bb67e5d130029538e22bd53246059d	Cedwir llawer o'i lawysgrifau yn Llyfrgell Genedlaethol Cymru.		2	0	fifties	male_masculine			cy	
df8244ea31ece063fe5d8526be870cc7736431910a50e54acb8f0f2325423c03996dc25a2f3e045b2fd8bae795094fb9a9b9034bbbf630c28633fa092b68cfd8	common_voice_cy_23653115.mp3	33f4ef6532b401779c7c658ef593dd12690667ec3e2fb418b9379fdb327f63eb	Be' gest ti i frecwast?		2	0	fifties	male_masculine			cy	
df8244ea31ece063fe5d8526be870cc7736431910a50e54acb8f0f2325423c03996dc25a2f3e045b2fd8bae795094fb9a9b9034bbbf630c28633fa092b68cfd8	common_voice_cy_23653116.mp3	251e86a282c7ef36da58d288b8e56ce95a9580fca99fdee8e202ddd992104373	Mae methanol yn hylif anweddol, fflamllyd, di-liw, diarogl.		2	0	fifties	male_masculine			cy	
df8244ea31ece063fe5d8526be870cc7736431910a50e54acb8f0f2325423c03996dc25a2f3e045b2fd8bae795094fb9a9b9034bbbf630c28633fa092b68cfd8	common_voice_cy_23653117.mp3	42edb92db2e01325b03a1e662793b5813bf97e8ea800f682ffd46b734213e73f	'S dim angen tractor.		2	0	fifties	male_masculine			cy	
df8244ea31ece063fe5d8526be870cc7736431910a50e54acb8f0f2325423c03996dc25a2f3e045b2fd8bae795094fb9a9b9034bbbf630c28633fa092b68cfd8	common_voice_cy_23653118.mp3	39e6faf81a0e3cef288da1b3e109690358da330ec3aca0b33ea2b81aaa21648a	Mae gan bob ochr arwyneb.		2	0	fifties	male_masculine			cy	
df8244ea31ece063fe5d8526be870cc7736431910a50e54acb8f0f2325423c03996dc25a2f3e045b2fd8bae795094fb9a9b9034bbbf630c28633fa092b68cfd8	common_voice_cy_23653119.mp3	43c2de6bc55a50a24b439a8867372c5ac1d86a6b0fba551f8b316ef6ba42cb66	Ceir crug crwn arall ychydig fetrau i'r de.		2	0	fifties	male_masculine			cy	
df8244ea31ece063fe5d8526be870cc7736431910a50e54acb8f0f2325423c03996dc25a2f3e045b2fd8bae795094fb9a9b9034bbbf630c28633fa092b68cfd8	common_voice_cy_23653122.mp3	396bf8b2f4c4edb8803b83c9f5c8dd2607eaaad81a60179a515ee2a776e36b05	Yr ochr arall i'r briffordd mae hen Reithordy.		2	0	fifties	male_masculine			cy	
df8244ea31ece063fe5d8526be870cc7736431910a50e54acb8f0f2325423c03996dc25a2f3e045b2fd8bae795094fb9a9b9034bbbf630c28633fa092b68cfd8	common_voice_cy_23653123.mp3	4426ed34f2c05f3db6968085f05469cf5b67eb302fe975bc1105c4d053623b0e	Dyna'r broblem, pa enw newydd i'w ddefnyddio?		2	0	fifties	male_masculine			cy	
df8244ea31ece063fe5d8526be870cc7736431910a50e54acb8f0f2325423c03996dc25a2f3e045b2fd8bae795094fb9a9b9034bbbf630c28633fa092b68cfd8	common_voice_cy_23653125.mp3	4207bccfe597aba5f6181c725d16576dcd339ed4a6a29d4847fee8719114d286	Ymhlith ei hoff themâu roedd mamolaeth a dirgelion hil ac etifeddiaeth.		2	0	fifties	male_masculine			cy	
df8244ea31ece063fe5d8526be870cc7736431910a50e54acb8f0f2325423c03996dc25a2f3e045b2fd8bae795094fb9a9b9034bbbf630c28633fa092b68cfd8	common_voice_cy_23653127.mp3	41cc341a2d479a72442ac77b65be45d3d90d781a38c560ebcaa05c83f06b0764	Edrych ar ôl natur.		2	0	fifties	male_masculine			cy	
df8244ea31ece063fe5d8526be870cc7736431910a50e54acb8f0f2325423c03996dc25a2f3e045b2fd8bae795094fb9a9b9034bbbf630c28633fa092b68cfd8	common_voice_cy_23653128.mp3	3a1759235d82e2beec6c2289eaef4c1f7108ae20df18bd77560af68ca7309bc5	Dyma, mewn gwirionedd, gychwyn y colon mawr.		2	0	fifties	male_masculine			cy	
df8244ea31ece063fe5d8526be870cc7736431910a50e54acb8f0f2325423c03996dc25a2f3e045b2fd8bae795094fb9a9b9034bbbf630c28633fa092b68cfd8	common_voice_cy_23653129.mp3	35be22d5517234de00b2e1452c8c05ac532f20fbb193a82451e07720fb73c076	Yr hyn sy'n groes i duedd yw niwtraliaeth neu feddwl agored.		2	0	fifties	male_masculine			cy	
df8244ea31ece063fe5d8526be870cc7736431910a50e54acb8f0f2325423c03996dc25a2f3e045b2fd8bae795094fb9a9b9034bbbf630c28633fa092b68cfd8	common_voice_cy_23653158.mp3	3fd08d52f7917fc432830031d1b23ebeb8edc8a63699a09911e1a8d03b2b0618	Roedd Ilar hefyd yn gantref.		2	0	fifties	male_masculine			cy	
df8244ea31ece063fe5d8526be870cc7736431910a50e54acb8f0f2325423c03996dc25a2f3e045b2fd8bae795094fb9a9b9034bbbf630c28633fa092b68cfd8	common_voice_cy_23653169.mp3	3b63fedb4c69b8363234e81ff935c7466302c48a241c3fe72b2ca5325c1a2a44	Dw i angen mwy o goffi.		2	0	fifties	male_masculine			cy	
df8244ea31ece063fe5d8526be870cc7736431910a50e54acb8f0f2325423c03996dc25a2f3e045b2fd8bae795094fb9a9b9034bbbf630c28633fa092b68cfd8	common_voice_cy_23653170.mp3	42b26fbd844fcc44316759bceadda2fedf4b3682fc7eac32c29ae9495751e98d	Yn gyffredinol mae'n ddiogel yn ystod beichiogrwydd.		2	0	fifties	male_masculine			cy	
df8244ea31ece063fe5d8526be870cc7736431910a50e54acb8f0f2325423c03996dc25a2f3e045b2fd8bae795094fb9a9b9034bbbf630c28633fa092b68cfd8	common_voice_cy_23653173.mp3	4813789cb6ab484e5db016b7a7271d2598ac60a5fd4e2391e0ce2a889b7e1494	Mae hi'n anodd cario'r cerrig am 'u bod nhw mor drwm.		2	0	fifties	male_masculine			cy	
df8244ea31ece063fe5d8526be870cc7736431910a50e54acb8f0f2325423c03996dc25a2f3e045b2fd8bae795094fb9a9b9034bbbf630c28633fa092b68cfd8	common_voice_cy_23653175.mp3	487b06fbf3da6501b37459fb63ce08dd8dfd5a198d3f0d6e7eaf424b968f2be9	Mae'n arian o ran lliw ac mae'n ocsideiddio'n sydyn.		2	0	fifties	male_masculine			cy	
df8244ea31ece063fe5d8526be870cc7736431910a50e54acb8f0f2325423c03996dc25a2f3e045b2fd8bae795094fb9a9b9034bbbf630c28633fa092b68cfd8	common_voice_cy_23653190.mp3	05d779f8303009966d5a5fa4ace090820e3fe7d3610540c9c443cdc57f39ff7e	Dw i angen hwfro'r carpad.		2	1	fifties	male_masculine			cy	
df8244ea31ece063fe5d8526be870cc7736431910a50e54acb8f0f2325423c03996dc25a2f3e045b2fd8bae795094fb9a9b9034bbbf630c28633fa092b68cfd8	common_voice_cy_23653191.mp3	472cf261d64a33abb745ddcb00198cb883edd567aba686e6fa051cc67f7b74c9	Mae'n ymwneud â'r astudiaeth o ffwythiannau rhifau cymhlyg.		2	0	fifties	male_masculine			cy	
df8244ea31ece063fe5d8526be870cc7736431910a50e54acb8f0f2325423c03996dc25a2f3e045b2fd8bae795094fb9a9b9034bbbf630c28633fa092b68cfd8	common_voice_cy_23653192.mp3	2194fe509c0265ea4be75f3a6d458fa26470d6639bf09b3a4e1e4e9679f4eb39	A nawr mae fy mywyd yn wag.		2	0	fifties	male_masculine			cy	
df8244ea31ece063fe5d8526be870cc7736431910a50e54acb8f0f2325423c03996dc25a2f3e045b2fd8bae795094fb9a9b9034bbbf630c28633fa092b68cfd8	common_voice_cy_23653193.mp3	38409f0648bd70d3d502d56051cbab07e663fa88f91b0902e3d09cf60cebee84	Rhaid i ni fynd â'r gath at y ffariar.		2	0	fifties	male_masculine			cy	
df8244ea31ece063fe5d8526be870cc7736431910a50e54acb8f0f2325423c03996dc25a2f3e045b2fd8bae795094fb9a9b9034bbbf630c28633fa092b68cfd8	common_voice_cy_23653198.mp3	2c30f8a706cedd37e95019fb65e5d2bdc7362edfc2e7bb909b24160fff493b67	Dw i 'di cysidro hynny hefyd.		2	0	fifties	male_masculine			cy	
df8244ea31ece063fe5d8526be870cc7736431910a50e54acb8f0f2325423c03996dc25a2f3e045b2fd8bae795094fb9a9b9034bbbf630c28633fa092b68cfd8	common_voice_cy_23653202.mp3	4aebc4216b579b3fa6823285b35e857d8ffc0089cf9a7d8c7472abe62f153c0c	Cyflwyniad o ymadroddion Cymraeg, Gaeleg, Gwyddeleg a Llydaweg ar gyfer defnydd pob dydd.		2	0	fifties	male_masculine			cy	
df8244ea31ece063fe5d8526be870cc7736431910a50e54acb8f0f2325423c03996dc25a2f3e045b2fd8bae795094fb9a9b9034bbbf630c28633fa092b68cfd8	common_voice_cy_23653203.mp3	f63aa18794c5b4c685cd8f570c5e681a267f3e167b863a195aa415d7b229fd47	Roedd hi'n defnyddio naill ai baglau neu feic dair olwyn wedi'i addasu.		2	1	fifties	male_masculine			cy	
df8244ea31ece063fe5d8526be870cc7736431910a50e54acb8f0f2325423c03996dc25a2f3e045b2fd8bae795094fb9a9b9034bbbf630c28633fa092b68cfd8	common_voice_cy_23653210.mp3	47444820ae208397b17aa028a8d47351f98df42644f89f7a213e18cc747b8ee8	Gwyrdd, glas neu wyrddlas yw lliw'r llygad.		2	0	fifties	male_masculine			cy	
df8244ea31ece063fe5d8526be870cc7736431910a50e54acb8f0f2325423c03996dc25a2f3e045b2fd8bae795094fb9a9b9034bbbf630c28633fa092b68cfd8	common_voice_cy_23653222.mp3	3d33dc68d25f03dd0f30d392131d0f6d05e948215c239e0d128560f77acf896d	Defnyddir canrannau i fynegi rhan gymarebol o gyfanswm.		2	0	fifties	male_masculine			cy	
df8244ea31ece063fe5d8526be870cc7736431910a50e54acb8f0f2325423c03996dc25a2f3e045b2fd8bae795094fb9a9b9034bbbf630c28633fa092b68cfd8	common_voice_cy_23653233.mp3	49e9e89277c8a400eda42c29efd0d8309d3da745fc22379198d608e598e78753	Llyfr dwyieithog ar gyfer y Nadolig.		2	0	fifties	male_masculine			cy	
df8244ea31ece063fe5d8526be870cc7736431910a50e54acb8f0f2325423c03996dc25a2f3e045b2fd8bae795094fb9a9b9034bbbf630c28633fa092b68cfd8	common_voice_cy_23653240.mp3	1282f0fe3dd630f8a8433e4b277c028bea2ce7c1a1cbd60a137fb393a0f80dc3	Ychwanegwch bupur du, halen os oes angen, a llond llwy fwrdd o sudd lemwn.		2	0	fifties	male_masculine			cy	
df8244ea31ece063fe5d8526be870cc7736431910a50e54acb8f0f2325423c03996dc25a2f3e045b2fd8bae795094fb9a9b9034bbbf630c28633fa092b68cfd8	common_voice_cy_23653244.mp3	455a7863ef1b4706f37221d6a289e1d89babd1a2913cca76d5152231e3f8909a	Gellir dweud fod yr hecsagon rheolaidd yn bolygon hafalochrog ac yn bolygon hafalonglog.		2	0	fifties	male_masculine			cy	
df8244ea31ece063fe5d8526be870cc7736431910a50e54acb8f0f2325423c03996dc25a2f3e045b2fd8bae795094fb9a9b9034bbbf630c28633fa092b68cfd8	common_voice_cy_23653251.mp3	3b79f977bca67a15f574e4f624bebec98933037445807f77aeca61a6303371d9	Cŵl, dyma'i lun e lan ger Parc y Llyn.		2	0	fifties	male_masculine			cy	
df8244ea31ece063fe5d8526be870cc7736431910a50e54acb8f0f2325423c03996dc25a2f3e045b2fd8bae795094fb9a9b9034bbbf630c28633fa092b68cfd8	common_voice_cy_23653254.mp3	358abdc5808bfda15f261a13914c5233594c46effcc3eb3449c9a29bb170966b	Casgliad amrywiol o ddywediadau gan Dewi Jones yw Fesul Tamaid.		2	0	fifties	male_masculine			cy	
df8244ea31ece063fe5d8526be870cc7736431910a50e54acb8f0f2325423c03996dc25a2f3e045b2fd8bae795094fb9a9b9034bbbf630c28633fa092b68cfd8	common_voice_cy_23653261.mp3	4aefbe75f36851c3c3cc1c07a95184b139739967a6ea5656795fac9a2c0fb6ad	Dw i methu deall bod pobol yn gwirioni gyda rhywbeth fel 'na.		3	0	fifties	male_masculine			cy	
df8244ea31ece063fe5d8526be870cc7736431910a50e54acb8f0f2325423c03996dc25a2f3e045b2fd8bae795094fb9a9b9034bbbf630c28633fa092b68cfd8	common_voice_cy_23653263.mp3	221c5b0a9862ec2fc5635390a44495a3f678f46bba60d50ed34f0e1e8404de6f	Mae'r tu fewn yn wyn.		2	0	fifties	male_masculine			cy	
df8244ea31ece063fe5d8526be870cc7736431910a50e54acb8f0f2325423c03996dc25a2f3e045b2fd8bae795094fb9a9b9034bbbf630c28633fa092b68cfd8	common_voice_cy_23653279.mp3	37f7a33bec88c7cf1e83a6091477d433de99cef3382698a8435d22772848431c	Dwi 'n gwisgo coch, gwyn a gwyrdd i gefnogi'r Urdd heddiw.		2	0	fifties	male_masculine			cy	
df8244ea31ece063fe5d8526be870cc7736431910a50e54acb8f0f2325423c03996dc25a2f3e045b2fd8bae795094fb9a9b9034bbbf630c28633fa092b68cfd8	common_voice_cy_23653294.mp3	47824f1da172991247bbaa46ffd9b0280efc45757973a8a25460f5bf2b3dfe5b	Mae 'na lot o chwyn y tyfu yn yr ardd.		3	0	fifties	male_masculine			cy	
df8244ea31ece063fe5d8526be870cc7736431910a50e54acb8f0f2325423c03996dc25a2f3e045b2fd8bae795094fb9a9b9034bbbf630c28633fa092b68cfd8	common_voice_cy_23653297.mp3	43314ebc8190ea10763fc8a2f4f01c7aff37bbe51ba4f5be2c705b48ce1c58dd	Gwyrdd yw lliw'r llygad.		2	0	fifties	male_masculine			cy	
df8244ea31ece063fe5d8526be870cc7736431910a50e54acb8f0f2325423c03996dc25a2f3e045b2fd8bae795094fb9a9b9034bbbf630c28633fa092b68cfd8	common_voice_cy_23653301.mp3	3032d75fc0161240d58988218c3ca660af0bddea4c3f1abc21ea56a3ac1b7119	Mae fersiwn clawr meddal hefyd ar gael.		2	0	fifties	male_masculine			cy	
df8244ea31ece063fe5d8526be870cc7736431910a50e54acb8f0f2325423c03996dc25a2f3e045b2fd8bae795094fb9a9b9034bbbf630c28633fa092b68cfd8	common_voice_cy_23653302.mp3	4b7ac7002afd5bbb1018e2094fc38bdf8ec86d08c5da238d924d4ea1bf5d594a	Mae Hefin, ffrind gorau Dan, yn cael syniadau mawr a rhyfedd yn aml.		2	0	fifties	male_masculine			cy	
df8244ea31ece063fe5d8526be870cc7736431910a50e54acb8f0f2325423c03996dc25a2f3e045b2fd8bae795094fb9a9b9034bbbf630c28633fa092b68cfd8	common_voice_cy_23653307.mp3	2e2ee4bf012d14f3dc09c576492938d45288d867a4b479a6bc4cac0b51f5932d	Mi oedd ganddi lot o fodrwya' aur ar 'i bysadd.		2	1	fifties	male_masculine			cy	
df8244ea31ece063fe5d8526be870cc7736431910a50e54acb8f0f2325423c03996dc25a2f3e045b2fd8bae795094fb9a9b9034bbbf630c28633fa092b68cfd8	common_voice_cy_23653322.mp3	47425994d35d77b4d8bda37793ef07366a0b7ed580ac359cb52abf2f421bdba6	'Dan i'n byw mewn lle braf.		2	0	fifties	male_masculine			cy	
df8244ea31ece063fe5d8526be870cc7736431910a50e54acb8f0f2325423c03996dc25a2f3e045b2fd8bae795094fb9a9b9034bbbf630c28633fa092b68cfd8	common_voice_cy_23653325.mp3	2f84133447aa2f0a48fc55521f8de5a13774117a322826268205121c8ebe67cc	Bu'n fardd yn Llundain ac yn golygu llyfrau.		2	0	fifties	male_masculine			cy	
df8244ea31ece063fe5d8526be870cc7736431910a50e54acb8f0f2325423c03996dc25a2f3e045b2fd8bae795094fb9a9b9034bbbf630c28633fa092b68cfd8	common_voice_cy_23653328.mp3	1a9cb7999dc72c89c62a69330ba9b572aab58715f3c986e6893be45da803b105	Dwi'n sibrwd wrth ddweud ond roedd yn braf smwddio crys hefyd.		2	0	fifties	male_masculine			cy	
df8244ea31ece063fe5d8526be870cc7736431910a50e54acb8f0f2325423c03996dc25a2f3e045b2fd8bae795094fb9a9b9034bbbf630c28633fa092b68cfd8	common_voice_cy_23653332.mp3	4e3261b8bd4736367028f0c667002e251baee894758f609eb7e492e49d060b4f	Does gan Mr. Craven ddim athrawes bersonol ar ei chyfer hi?		2	0	fifties	male_masculine			cy	
df8244ea31ece063fe5d8526be870cc7736431910a50e54acb8f0f2325423c03996dc25a2f3e045b2fd8bae795094fb9a9b9034bbbf630c28633fa092b68cfd8	common_voice_cy_23653335.mp3	357aa31e180a74e55fcc6f733239b6b510c35ea96770fece23183b6780e6cd5e	Ceir rhagymadrodd ysgolheigaidd gan y golygydd, nodiadau testunol a geirfa.		2	0	fifties	male_masculine			cy	
df8244ea31ece063fe5d8526be870cc7736431910a50e54acb8f0f2325423c03996dc25a2f3e045b2fd8bae795094fb9a9b9034bbbf630c28633fa092b68cfd8	common_voice_cy_23653341.mp3	445f81432ea3e06be0590a1362f9638fbe36b00632088ebb24a6388c019290b5	O fewn pob un o'r rhain ceir cannoedd o flasbwyntiau.		2	0	fifties	male_masculine			cy	
df8244ea31ece063fe5d8526be870cc7736431910a50e54acb8f0f2325423c03996dc25a2f3e045b2fd8bae795094fb9a9b9034bbbf630c28633fa092b68cfd8	common_voice_cy_23653360.mp3	456b57beb414bd310a959f66ed65db940f8a989e11870c56ef1a7702a32bda4e	Nofel ramantus yn sôn am ferch ifanc yn ennill serch ac enwogrwydd annisgwyl.		2	0	fifties	male_masculine			cy	
df8244ea31ece063fe5d8526be870cc7736431910a50e54acb8f0f2325423c03996dc25a2f3e045b2fd8bae795094fb9a9b9034bbbf630c28633fa092b68cfd8	common_voice_cy_23653364.mp3	492e3d37c156cf6d45287be802e6deb497b0b1580e32eab512ebfb6cbb503283	Maen nhw'n gweddu i dir gwastad y dyffryn yn ogystal â thir mynydd.		2	0	fifties	male_masculine			cy	
df8244ea31ece063fe5d8526be870cc7736431910a50e54acb8f0f2325423c03996dc25a2f3e045b2fd8bae795094fb9a9b9034bbbf630c28633fa092b68cfd8	common_voice_cy_23653368.mp3	2a4064bb038790c573345127584e12f38f0fa2933929367e8d3539931c86c05d	Mi oedd yna raeadr enfawr i'w gweld drwy'r coed.		2	0	fifties	male_masculine			cy	
267c46ab372ac129a61f7479c6e889b24f7d67b071f45c042593619c58f18d55e642a880dc28f2f3445732b23f976432873543d7487306ab7a2c8af021786a33	common_voice_cy_23893139.mp3	960a3bf6e21d06369d5da8d5c0748711239585085bf83efd123ec139edaccc9f	Wnes i dorri coed hefo bwyall.		2	0					cy	
267c46ab372ac129a61f7479c6e889b24f7d67b071f45c042593619c58f18d55e642a880dc28f2f3445732b23f976432873543d7487306ab7a2c8af021786a33	common_voice_cy_23893140.mp3	8b5a64b11693ce64656aef3e7a659541d4a065a679af46222e799ae42101b527	Y fo yw llysgennad dysgu awyr agored Cymru.		2	0					cy	
267c46ab372ac129a61f7479c6e889b24f7d67b071f45c042593619c58f18d55e642a880dc28f2f3445732b23f976432873543d7487306ab7a2c8af021786a33	common_voice_cy_23893141.mp3	a3520349f15a1ccd7ee69d5f1d5f3aa1b0e9829d0eff6e98deebdb55845b60da	Cymhwysodd yn fargyfreithiwr gan ymarfer yng Nghylchdaith Cymru a Chaer.		2	0					cy	
267c46ab372ac129a61f7479c6e889b24f7d67b071f45c042593619c58f18d55e642a880dc28f2f3445732b23f976432873543d7487306ab7a2c8af021786a33	common_voice_cy_23893142.mp3	a1672d6cb8a35f1444d6cf97c0beba5904115b5d9c0e054fee2315285f3df5bf	Casgliad o ddarluniau'r artist Cymreig Aneurin Jones gan Emyr Llywelyn yw Aneurin.		2	0					cy	
267c46ab372ac129a61f7479c6e889b24f7d67b071f45c042593619c58f18d55e642a880dc28f2f3445732b23f976432873543d7487306ab7a2c8af021786a33	common_voice_cy_23893164.mp3	ff032f9cbe959b71c2098c86ff495e3df9da7741d8d16cbd5c6efe617dfaebfc	Ar gyfer lladd uchelwyr Lloegr cafodd ei grogi yn fyw.		2	0					cy	
267c46ab372ac129a61f7479c6e889b24f7d67b071f45c042593619c58f18d55e642a880dc28f2f3445732b23f976432873543d7487306ab7a2c8af021786a33	common_voice_cy_23893165.mp3	8c286c61a78d6eaf1d67bcc0dd45a6e2f5487e3c68ea4a8e62f7f8134d7e335d	Delfrydol ar gyfer pobl sy'n cyfathrebu mewn mwy nag un iaith.		2	0					cy	
267c46ab372ac129a61f7479c6e889b24f7d67b071f45c042593619c58f18d55e642a880dc28f2f3445732b23f976432873543d7487306ab7a2c8af021786a33	common_voice_cy_23893166.mp3	9fe0d8af7fdf02781d17a101acdfacda7dc7c4e1a2ffff273b995beb35338101	Er ei holl bwerau ychwanegol, dyw fy ymennydd dwyieithog i methu gweld hwnna.		2	0					cy	
267c46ab372ac129a61f7479c6e889b24f7d67b071f45c042593619c58f18d55e642a880dc28f2f3445732b23f976432873543d7487306ab7a2c8af021786a33	common_voice_cy_23893167.mp3	ac3a65080253080e1c84df82499c998c92b4f97474c1226f11d994727be41b5c	Dau ddotyn yn unig sydd gan y fenyw.		2	0					cy	
267c46ab372ac129a61f7479c6e889b24f7d67b071f45c042593619c58f18d55e642a880dc28f2f3445732b23f976432873543d7487306ab7a2c8af021786a33	common_voice_cy_23893174.mp3	9516a473074069e6c3cb9d8badd5b48b85ed7229207fd7594296fb9873083918	Nofel gan Gwawr Eilian Williams yw Tafarn y Gŵr Drwg.		2	0					cy	
267c46ab372ac129a61f7479c6e889b24f7d67b071f45c042593619c58f18d55e642a880dc28f2f3445732b23f976432873543d7487306ab7a2c8af021786a33	common_voice_cy_23893175.mp3	a1e62051df59567c8dd8f512d1554df9d985724ed9cde14e9408edaeee30d220	Dyma'r dull arferol o gyflwyno hafaliad y plân.		2	0					cy	
267c46ab372ac129a61f7479c6e889b24f7d67b071f45c042593619c58f18d55e642a880dc28f2f3445732b23f976432873543d7487306ab7a2c8af021786a33	common_voice_cy_23893176.mp3	a38efd2667cf73ac788c1ef14ab213e6568657c1e149d1b590bc80ec8e9bab41	Fel ysgrifennydd cyntaf y gangen, cymerodd ran ym mhrotestiadau Dydd Gwener Du.		2	0					cy	
